symbol,company,weight,sector,shares_held
MGNX,MacroGenics Inc.,2.7342822794997615e-4,Health Care,3984
INTL,INTL FCStone Inc.,2.721036829725679e-4,Financial Services,1767
AXGN,AxoGen Inc.,2.7195316649786244e-4,Health Care,3683
SCLN,SciClone Pharmaceuticals Inc.,2.713711694623346e-4,Health Care,6213
UMH,UMH Properties Inc.,2.7078917242680673e-4,Financial Services,4334
CHCT,Community Healthcare Trust Inc.,2.7040786402421954e-4,Financial Services,2523
*MAXR,Maxar Technologies Ltd.,2.7040786402421954e-4,Technology,1200
RCM,R1 RCM Inc,2.7039782959257245e-4,Health Care,19778
MCFT,MCBC Holdings Inc.,2.703677262976314e-4,Consumer Discretionary,3116
FSB,Franklin Financial Network Inc.,2.6970545380892725e-4,Financial Services,2022
ANH,Anworth Mortgage Asset Corporation,2.6909335347845834e-4,Financial Services,11430
TBBK,Bancorp Inc.,2.6880235496069436e-4,Financial Services,8430
NAT,Nordic American Tankers Limited,2.6852139087457747e-4,Producer Durables,13007
JBSS,John B. Sanfilippo & Son Inc.,2.684009776948131e-4,Consumer Staples,1017
NTLA,Intellia Therapeutics Inc.,2.6839094326316606e-4,Health Care,2340
RGS,Regis Corporation,0.00026831066780998983,Consumer Discretionary,4669
CCNE,CNB Financial Corporation,2.681501169036373e-4,Financial Services,2418
ANGO,AngioDynamics Inc.,2.679193249757556e-4,Health Care,4130
CDR,Cedar Realty Trust Inc.,2.6788922168081443e-4,Financial Services,11893
CONN,Conn's Inc.,2.678591183858734e-4,Consumer Discretionary,2671
VSEC,VSE Corporation,2.6762832645799167e-4,Producer Durables,1156
SAH,Sonic Automotive Inc. Class A,2.674577411199921e-4,Consumer Discretionary,3380
MITT,AG Mortgage Investment Trust Inc.,2.6694598510599346e-4,Financial Services,3529
UFI,Unifi Inc.,2.6669512431481767e-4,Materials & Processing,1844
ITCI,Intra-Cellular Therapies Inc.,2.6628371261728937e-4,Health Care,4150
IMGN,ImmunoGen Inc.,2.659024042147021e-4,Health Care,11037
JCAP,Jernigan Capital Inc.,2.65852232056467e-4,Financial Services,3224
BL,BlackLine Inc.,2.6570171558176146e-4,Technology,2043
MCRI,Monarch Casino & Resort Inc.,2.6535051047411537e-4,Consumer Discretionary,1675
FDEF,First Defiance Financial Corp.,2.6534047604246833e-4,Financial Services,1256
OKSB,Southwest Bancorp Inc.,2.6510968411458657e-4,Financial Services,2430
NCS,NCI Building Systems Inc.,2.6431696401447107e-4,Materials & Processing,4284
AXTI,AXT Inc.,2.6338376187129707e-4,Technology,7191
TSC,TriState Capital Holdings Inc.,2.632633486915327e-4,Financial Services,2903
GNC,GNC Holdings Inc. Class A,2.632432798282386e-4,Consumer Staples,8400
HLNE,Hamilton Lane Incorporated Class A,2.6281179926741625e-4,Financial Services,2472
YORW,York Water Company,2.627014205192989e-4,Utilities,1850
TOWR,Tower International Inc.,2.626211450661227e-4,Consumer Discretionary,2429
MOFG,MidWestOne Financial Group Inc.,2.6243049086482906e-4,Financial Services,1842
CAI,CAI International Inc.,2.621495267787121e-4,Producer Durables,2177
WTBA,West Bancorporation Inc.,2.6205921689388884e-4,Financial Services,2725
CARB,Carbonite Inc.,2.6136684111024365e-4,Technology,2920
GOLF,Acushnet Holdings Corp.,2.613568066785966e-4,Consumer Discretionary,3763
WRLD,World Acceptance Corporation,2.6131666895200847e-4,Financial Services,790
WSR,Whitestone REIT,2.6099556713930343e-4,Financial Services,4899
LMAT,LeMaitre Vascular Inc.,2.6009246829107054e-4,Health Care,1781
OMN,OMNOVA Solutions Inc.,2.599519862480121e-4,Materials & Processing,5925
CUDA,Barracuda Networks Inc.,2.5914923171624956e-4,Technology,2984
IOVA,Iovance Biotherapeutics Inc,2.590488873997792e-4,Health Care,8997
FFWM,First Foundation Inc.,2.5875788888201533e-4,Financial Services,3590
TBK,Triumph Bancorp Inc.,2.587478544503683e-4,Financial Services,2087
EBF,Ennis Inc.,2.5854716581742764e-4,Producer Durables,3300
MCS,Marcus Corporation,2.5836654604778105e-4,Consumer Discretionary,2394
XOXO,XO Group Inc.,2.581056508249582e-4,Consumer Discretionary,3311
NLS,Nautilus Inc,2.5775444571731214e-4,Consumer Discretionary,3905
OSBC,Old Second Bancorp Inc.,2.577444112856651e-4,Financial Services,4947
SYX,Systemax Inc.,2.574333439046071e-4,Producer Durables,2332
MYRG,MYR Group Inc.,2.5717244868178423e-4,Producer Durables,2171
CCBG,Capital City Bank Group Inc.,2.5664062380449155e-4,Financial Services,2661
CIO,City Office REIT Inc.,2.565302450563742e-4,Financial Services,4909
KND,Kindred Healthcare Inc.,2.553662509853185e-4,Health Care,10600
RBCAA,Republic Bancorp Inc. Class A,2.5503511474096643e-4,Financial Services,1591
TCMD,Tactile Systems Technology Inc.,2.5457353088520295e-4,Health Care,2043
LION,Fidelity Southern Corporation,2.536804664686171e-4,Financial Services,2729
CRBP,Corbus Pharmaceuticals Holdings Inc,2.534496745407354e-4,Health Care,9243
PUB,People's Utah Bancorp,2.5281750534697235e-4,Financial Services,1995
KMG,KMG Chemicals Inc.,2.5206492297344494e-4,Materials & Processing,1171
UCFC,United Community Financial Corp.,2.5188430320379835e-4,Financial Services,6528
TGTX,TG Therapeutics Inc.,2.516434768442696e-4,Health Care,5710
CRC,California Resources Corp,2.50820653449213e-4,Energy,6265
STFC,State Auto Financial Corporation,2.5008813993897966e-4,Financial Services,2464
MULE,MuleSoft Inc. Class A,2.491449033641586e-4,Technology,2764
MGI,MoneyGram International Inc.,2.4888400814133575e-4,Financial Services,4016
CORR,CorEnergy Infrastructure Trust Inc.,2.4884387041474766e-4,Financial Services,1767
CVI,CVR Energy Inc.,2.487936982565125e-4,Energy,2278
SPAR,Spartan Motors Inc.,2.4876359496157143e-4,Producer Durables,4320
NPK,National Presto Industries Inc.,2.486732850767481e-4,Consumer Discretionary,580
AROW,Arrow Financial Corporation,2.4865321621345403e-4,Financial Services,1824
ANCX,Access National Corporation,2.4764977304875084e-4,Financial Services,2165
MPAA,Motorcar Parts of America Inc.,2.4752935986898647e-4,Consumer Discretionary,2124
REX,REX American Resources Corporation,2.473086023727518e-4,Energy,689
WK,Workiva Inc. Class A,2.4700756942334077e-4,Technology,2815
MYE,Myers Industries Inc.,2.4617471159663713e-4,Materials & Processing,2863
EEX,Emerald Expositions Events Inc.,2.453418537699335e-4,Consumer Discretionary,2688
PUMP,ProPetro Holding Corp.,2.4525154388511017e-4,Energy,4300
PHX,Panhandle Oil and Gas Inc. Class A,2.4378651686464352e-4,Energy,2535
FBNK,First Connecticut Bancorp Inc.,2.431041755126453e-4,Financial Services,2189
SYRS,Syros Pharmaceuticals Inc.,2.4288341801641063e-4,Health Care,3547
ACRE,Ares Commercial Real Estate Corporation,2.4254224734041155e-4,Financial Services,4566
AKAO,Achaogen Inc.,2.4249207518217637e-4,Health Care,4623
EIGI,Endurance International Group Holdings Inc.,2.421007323479421e-4,Technology,7774
WAIR,Wesco Aircraft Holdings Inc,2.420906979162951e-4,Producer Durables,6681
PCBK,Pacific Continental Corporation,2.418097338301782e-4,Financial Services,2299
CCRN,Cross Country Healthcare Inc.,2.416592173554727e-4,Health Care,4670
EZPW,EZCORP Inc. Class A,2.4158897633394348e-4,Financial Services,6391
KRO,Kronos Worldwide Inc.,2.4121770236300332e-4,Materials & Processing,2470
BH,Biglari Holdings Inc.,2.409668415718275e-4,Consumer Discretionary,181
BKMU,Bank Mutual Corporation,2.4026443135653525e-4,Financial Services,5926
RM,Regional Management Corp.,2.4017412147171198e-4,Financial Services,2433
RIGL,Rigel Pharmaceuticals Inc.,2.4015405260841788e-4,Health Care,15965
CLD,Cloud Peak Energy Inc.,2.3948174568806673e-4,Energy,16982
OLP,One Liberty Properties Inc.,2.391807127386558e-4,Financial Services,2421
IBCP,Independent Bank Corporation,2.387693010411275e-4,Financial Services,2703
FMBH,First Mid-Illinois Bancshares Inc.,2.3875926660948043e-4,Financial Services,1515
AXDX,Accelerate Diagnostics Inc.,2.3819733843724665e-4,Health Care,3071
PGNX,Progenics Pharmaceuticals Inc.,2.3782606446630646e-4,Health Care,8786
GERN,Geron Corporation,2.3777589230807128e-4,Health Care,28364
ELF,e.l.f. Beauty Inc.,2.373343773156019e-4,Consumer Discretionary,2903
WRD,WildHorse Resource Development Corp,2.3675238028007404e-4,Energy,4729
REGI,Renewable Energy Group Inc.,2.3667210482689779e-4,Energy,5231
ABTX,Allegiance Bancshares Inc.,2.3663196710030964e-4,Financial Services,1567
CARO,Carolina Financial Corp.,2.3652158835219233e-4,Financial Services,1687
TG,Tredegar Corporation,2.3541780087101878e-4,Materials & Processing,3130
ESND,Essendant Inc.,2.353575942811366e-4,Producer Durables,4555
IIIN,Insteel Industries Inc.,2.343340822531393e-4,Materials & Processing,2278
ESIO,Electro Scientific Industries Inc.,2.3403304930372836e-4,Technology,4092
HAYN,Haynes International Inc.,2.3217667944902743e-4,Materials & Processing,1595
INWK,InnerWorkings Inc.,2.314843036653822e-4,Producer Durables,5068
WFBI,WashingtonFirst Bankshares Inc.,2.3047082606903198e-4,Financial Services,1597
PCSB,PCSB Financial Corporation,2.3046079163738497e-4,Financial Services,3116
RUN,Sunrun Inc.,2.302299997095032e-4,Energy,10904
WHG,Westwood Holdings Group Inc.,2.300393455082096e-4,Financial Services,874
IVC,Invacare Corporation,2.296279338106813e-4,Health Care,4015
HVT,Haverty Furniture Companies Inc.,2.2952758949421095e-4,Consumer Discretionary,2488
FRBK,Republic First Bancorp Inc.,2.2935700415621142e-4,Financial Services,6364
XCRA,Xcerra Corporation,2.2857431848774293e-4,Technology,5948
GCO,Genesco Inc.,2.2827328553833194e-4,Consumer Discretionary,2418
PACB,Pacific Biosciences of California Inc.,2.2818297565350867e-4,Health Care,13090
OKTA,Okta Inc. Class A,2.2816290679021463e-4,Technology,2043
ETM,Entercom Communications Corp. Class A,2.2792208043068585e-4,Consumer Discretionary,4973
EBTC,Enterprise Bancorp Inc.,2.2761101304962783e-4,Financial Services,1554
RECN,Resources Connection Inc.,2.2760097861798082e-4,Producer Durables,3939
EGRX,Eagle Pharmaceuticals Inc.,2.2758090975468675e-4,Health Care,1103
TK,Teekay Corporation,2.268082585178653e-4,Producer Durables,6491
WSBF,Waterstone Financial Inc.,2.2648715670516026e-4,Financial Services,2988
BNFT,Benefitfocus Inc.,2.2623629591398447e-4,Technology,1869
KFRC,Kforce Inc.,2.262262614823374e-4,Producer Durables,2954
TACO,Del Taco Restaurants Inc.,2.2554392013033925e-4,Consumer Discretionary,3783
GLBL,TerraForm Global Inc. Class A,2.2544357581386895e-4,Energy,11745
GLUU,Glu Mobile Inc.,2.2529305933916344e-4,Technology,13792
EQBK,Equity Bancshares Inc. Class A,2.252428871809283e-4,Financial Services,1584
GNMK,GenMark Diagnostics Inc.,2.2495188866316436e-4,Health Care,6533
SRDX,Surmodics Inc,2.243999949225776e-4,Health Care,1839
CETV,Central European Media Enterprises Ltd. Class A,2.2399861765669632e-4,Consumer Discretionary,12038
HTBI,HomeTrust Bancshares Inc.,2.2397854879340224e-4,Financial Services,2174
ENZ,Enzo Biochem Inc.,2.238380667503438e-4,Health Care,5442
GHL,Greenhill & Co. Inc.,2.2309551880846343e-4,Financial Services,3360
DXPE,DXP Enterprises Inc.,2.229951744919931e-4,Producer Durables,1780
TWI,Titan International Inc.,2.227744169957584e-4,Producer Durables,5803
NVEE,NV5 Global Inc,2.2227269541340682e-4,Producer Durables,1044
FMNB,Farmers National Banc Corp.,2.221823855285835e-4,Financial Services,3683
EROS,Eros International PLC Class A,2.2206197234881912e-4,Consumer Discretionary,3978
HZN,Horizon Global Corp.,2.2198169689564287e-4,Consumer Discretionary,3253
ANIP,ANI Pharmaceuticals Inc.,2.2157028519811456e-4,Health Care,1043
FRGI,Fiesta Restaurant Group Inc.,2.2110870134235108e-4,Consumer Discretionary,3207
WLDN,Willdan Group Inc.,2.2048656658023508e-4,Producer Durables,1828
OXFD,Oxford Immunotec Global PLC,2.1962360545859034e-4,Health Care,3298
AMNB,American National Bankshares Inc.,2.1941288239400267e-4,Financial Services,1321
PDFS,PDF Solutions Inc.,2.1941288239400267e-4,Technology,3525
OSTK,Overstock.com Inc.,2.1834923263941729e-4,Consumer Discretionary,1858
EHTH,eHealth Inc.,2.1787761435200677e-4,Financial Services,2304
NKSH,National Bankshares Inc.,2.1742606492789032e-4,Financial Services,1204
WMK,Weis Markets Inc.,2.172956173164789e-4,Consumer Staples,1290
CRAI,CRA International Inc.,2.1668351698600995e-4,Producer Durables,1293
BAS,Basic Energy Services Inc.,2.1618179540365835e-4,Energy,3009
BKS,Barnes & Noble Inc.,2.1549945405166017e-4,Consumer Discretionary,7803
NCMI,National CineMedia Inc.,2.1471676838319168e-4,Consumer Discretionary,7819
FRO,Frontline Ltd.,2.1427525339072227e-4,Producer Durables,9132
OME,Omega Protein Corporation,2.140946336210757e-4,Consumer Staples,2473
VICR,Vicor Corporation,2.137233596501355e-4,Producer Durables,2302
NVEC,NVE Corporation,2.1350260215390081e-4,Technology,680
SALT,Scorpio Bulkers Inc.,2.1336212011084234e-4,Producer Durables,7837
ARTNA,Artesian Resources Corporation Class A,2.1323167249943096e-4,Utilities,1279
HSII,Heidrick & Struggles International Inc.,2.115659568460236e-4,Producer Durables,2578
VIRT,Virtu Financial Inc. Class A,2.115559224143766e-4,Financial Services,3205
NRIM,Northrim BanCorp Inc.,2.1085351219908433e-4,Financial Services,1512
VHC,VirnetX Holding Corporation,2.1071303015602588e-4,Technology,6520
TGH,Textainer Group Holdings Limited,2.0953900165332316e-4,Producer Durables,2980
RARX,Ra Pharmaceuticals Inc.,2.094687606317939e-4,Health Care,3655
MCBC,Macatawa Bank Corporation,2.094085540419117e-4,Financial Services,5165
PICO,PICO Holdings Inc.,2.0937845074697062e-4,Financial Services,2897
SFST,Southern First Bancshares Inc.,2.0897707348108935e-4,Financial Services,1436
UIS,Unisys Corporation,2.075521841872108e-4,Technology,5887
FNLC,First Bancorp Inc.,2.0744180543909345e-4,Financial Services,1730
BSET,Bassett Furniture Industries Inc.,2.073314266909761e-4,Consumer Discretionary,1391
BV,Bazaarvoice Inc.,2.0611726046168522e-4,Technology,10849
FISI,Financial Institutions Inc.,2.059266062603916e-4,Financial Services,1767
CDXS,Codexis Inc.,2.052041271818053e-4,Health Care,6673
NTRA,Natera Inc.,2.051439205919231e-4,Health Care,3911
FLWS,1-800-FLOWERS.COM Inc. Class A,2.05113817296982e-4,Consumer Discretionary,5343
EXPR,Express Inc.,2.0500343854886466e-4,Consumer Discretionary,8900
QADA,QAD Inc. Class A,2.0490309423239433e-4,Technology,1435
BBSI,Barrett Business Services Inc.,2.0477264662098292e-4,Producer Durables,903
BCRX,BioCryst Pharmaceuticals Inc.,2.0443147594498382e-4,Health Care,10055
CSBK,Clifton Bancorp Inc.,2.0353841152839796e-4,Financial Services,3130
ZAGG,Zagg Inc,2.0350830823345688e-4,Consumer Discretionary,3247
NCSM,NCS Multistage Holdings Inc.,2.031671375574578e-4,Energy,2472
MLAB,Mesa Laboratories Inc.,2.0306679324098747e-4,Producer Durables,346
CVLY,Codorus Valley Bancorp Inc.,2.0300658665110526e-4,Financial Services,1597
FLXS,Flexsteel Industries Inc.,2.0298651778781121e-4,Consumer Discretionary,1042
ATLO,Ames National Corporation,2.027958635865176e-4,Financial Services,1689
DJCO,Daily Journal Corporation,2.02605209385224e-4,Consumer Discretionary,224
PFIS,Peoples Financial Services Corp.,2.0256507165863588e-4,Financial Services,1104
FFKT,Farmers Capital Bank Corporation,2.0253496836369477e-4,Financial Services,1201
VYGR,Voyager Therapeutics Inc.,2.0225400427757788e-4,Health Care,1995
APPF,AppFolio Inc Class A,2.0218376325604865e-4,Technology,1016
NVTA,Invitae Corp.,2.0198307462310802e-4,Health Care,5283
BKE,Buckle Inc.,2.0174224826357924e-4,Consumer Discretionary,3355
ATRA,Atara Biotherapeutics Inc,2.0152149076734454e-4,Health Care,3476
FPI,Farmland Partners Inc.,2.014211464508742e-4,Financial Services,5601
RILY,B. Riley Financial Inc.,2.0140107758758014e-4,Financial Services,3116
WIN,Windstream Holdings Inc.,2.0101976918499292e-4,Utilities,25032
LLEX,Lilis Energy Inc.,2.0055818532922946e-4,Energy,10963
HRTG,Heritage Insurance Holdings Inc.,2.001969457899363e-4,Financial Services,3389
ELGX,Endologix Inc.,1.9992601613546645e-4,Health Care,9891
ABEO,Abeona Therapeutics Inc.,1.9937412239487968e-4,Health Care,2900
SNBC,Sun Bancorp Inc.,1.9870181547452853e-4,Financial Services,1997
PDVW,pdvWireless Inc.,1.9856133343147008e-4,Technology,1562
GPX,GP Strategies Corporation,1.9852119570488194e-4,Producer Durables,1667
FINL,Finish Line Inc. Class A,1.9771844117311938e-4,Consumer Discretionary,4830
CHEF,Chefs' Warehouse Inc.,1.9686551448312167e-4,Consumer Staples,2519
CDZI,Cadiz Inc.,1.962433797210057e-4,Consumer Staples,3976
BSRR,Sierra Bancorp,1.9585203688677144e-4,Financial Services,1851
FORR,Forrester Research Inc.,1.9529010871453763e-4,Producer Durables,1133
PKE,Park Electrochemical Corp.,1.9501917906006777e-4,Technology,2658
YRCW,YRC Worldwide Inc.,1.9490880031195043e-4,Producer Durables,3778
CSV,Carriage Services Inc.,1.9422645895995224e-4,Consumer Discretionary,1952
FRPT,Freshpet Inc,1.9416625237007003e-4,Consumer Staples,3004
PKOH,Park-Ohio Holdings Corp.,1.9392542601054128e-4,Producer Durables,1075
PSDO,Presidio Inc.,1.9351401431301298e-4,Technology,3440
AJX,Great Ajax Corp.,1.933333945433664e-4,Financial Services,3406
ORC,Orchid Island Capital Inc.,1.9297215500407324e-4,Financial Services,4755
NVAX,Novavax Inc.,1.925507088748979e-4,Health Care,41655
SUP,Superior Industries International Inc.,1.9204898729254628e-4,Consumer Discretionary,2901
MMI,Marcus & Millichap Inc.,1.9200884956595816e-4,Financial Services,1774
GBLI,Global Indemnity Ltd. Class A,1.915874034367828e-4,Financial Services,1123
REV,Revlon Inc. Class A,1.9104554412784308e-4,Consumer Discretionary,2187
IDRA,Idera Pharmaceuticals Inc.,1.9041337493408005e-4,Health Care,18343
OFG,OFG Bancorp,1.900119976681988e-4,Financial Services,5809
FMAO,Farmers & Merchants Bancorp Inc.,1.8998189437325767e-4,Financial Services,1178
RMR,RMR Group Inc. Class A,1.8994175664666956e-4,Financial Services,908
DAKT,Daktronics Inc.,1.8931962188455356e-4,Technology,4555
ENVA,Enova International Inc,1.8928951858961245e-4,Financial Services,3427
ATEN,A10 Networks Inc.,1.8918917427314215e-4,Technology,6338
UNB,Union Bankshares Inc.,1.8866738382749648e-4,Financial Services,992
EVC,Entravision Communications Corporation Class A,1.8847672962620288e-4,Consumer Discretionary,9078
HDSN,Hudson Technologies Inc.,1.883262131514974e-4,Producer Durables,7631
KPTI,Karyopharm Therapeutics Inc.,1.881455933818508e-4,Health Care,4144
CLDX,Celldex Therapeutics Inc.,1.877040783893814e-4,Health Care,15457
RPD,Rapid7 Inc.,1.871923223753828e-4,Technology,2646
AFI,Armstrong Flooring Inc.,1.8624908580056176e-4,Materials & Processing,2955
DMRC,Digimarc Corporation,1.8592798398785675e-4,Technology,1288
VBTX,Veritex Holdings Inc.,1.8474392105350697e-4,Financial Services,1767
IMKTA,Ingles Markets Incorporated Class A,1.8443285367244897e-4,Consumer Staples,1887
BRG,Bluerock Residential Growth REIT Inc. Class A,1.8439271594586083e-4,Financial Services,4111
SREV,ServiceSource International Inc.,1.8439271594586083e-4,Producer Durables,13297
MG,Mistras Group Inc.,1.8376054675209782e-4,Producer Durables,2251
HCI,HCI Group Inc.,1.8323875630645215e-4,Financial Services,1230
MOV,Movado Group Inc.,1.8320865301151105e-4,Consumer Discretionary,1729
SELB,Selecta Biosciences Inc.,1.8317854971656997e-4,Health Care,2e3
COWN,Cowen Inc Class A,1.8314844642162886e-4,Financial Services,2825
HONE,HarborOne Bancorp Inc.,1.8294775778868823e-4,Financial Services,2395
WVE,Wave Life Sciences Ltd.,1.8245607063798366e-4,Health Care,2012
OCN,Ocwen Financial Corporation,1.8231558859492522e-4,Financial Services,12892
BSTC,BioSpecifics Technologies Corp.,1.8151283406316266e-4,Health Care,972
NRCIA,National Research Corporation Class A,1.809709747542229e-4,Health Care,1252
ADRO,Aduro BioTech Inc.,1.8073014839469414e-4,Health Care,4732
HZO,MarineMax Inc.,1.8042911544528318e-4,Consumer Discretionary,2783
CZNC,Citizens & Northern Corporation,1.8019832351740144e-4,Financial Services,1792
EXAC,Exactech Inc.,1.7982704954646125e-4,Health Care,1389
HWKN,Hawkins Inc.,1.796564642084617e-4,Materials & Processing,1131
SONS,Sonus Networks Inc.,1.7958622318693248e-4,Technology,6056
AOSL,Alpha and Omega Semiconductor Limited,1.7935543125905076e-4,Technology,2645
CIA,Citizens Inc. Class A,1.7921494921599232e-4,Financial Services,6233
CMRE,Costamare Inc.,1.7916477705775714e-4,Producer Durables,7283
CULP,Culp Inc.,1.790644327412868e-4,Materials & Processing,1442
MTRX,Matrix Service Company,1.7847240127411192e-4,Energy,3266
SPOK,Spok Holdings Inc.,1.7839212582093566e-4,Utilities,2671
ACBI,Atlantic Capital Bancshares Inc.,1.7832188479940643e-4,Financial Services,2454
NGS,Natural Gas Services Group Inc.,1.7805095514493658e-4,Energy,1592
ARAY,Accuray Incorporated,1.7780009435376076e-4,Health Care,10807
CCS,Century Communities Inc.,1.777097844689375e-4,Consumer Discretionary,1779
RDI,Reading International Inc. Class A,1.7755926799423202e-4,Consumer Discretionary,2840
TTI,TETRA Technologies Inc.,1.7740875151952653e-4,Energy,16589
EXXI,Energy XXI Gulf Coast Inc.,1.7731844163470324e-4,Energy,4836
PGEM,Ply Gem Holdings Inc.,1.7722813174987997e-4,Materials & Processing,2701
VDSI,VASCO Data Security International Inc.,1.767665478941165e-4,Technology,3610
NEWS,NewStar Financial Inc.,1.765859281244699e-4,Financial Services,3766
DCO,Ducommun Incorporated,1.7622468858517678e-4,Producer Durables,1307
VRTV,Veritiv Corp,1.761745164269416e-4,Materials & Processing,1401
TISI,Team Inc.,1.7615444756364753e-4,Producer Durables,3612
DSPG,DSP Group Inc.,1.75983862225648e-4,Technology,3232
AGEN,Agenus Inc.,1.759236556357658e-4,Health Care,9658
CSU,Capital Senior Living Corporation,1.7522124542047353e-4,Health Care,3587
IPI,Intrepid Potash Inc.,1.7440845645706396e-4,Materials & Processing,11300
DHT,DHT Holdings Inc.,1.7380639055824203e-4,Producer Durables,11037
EXA,Exa Corporation,1.736057019253014e-4,Technology,1829
HIFS,Hingham Institution for Savings,1.7312404920624385e-4,Financial Services,229
ORM,Owens Realty Mortgage Inc.,1.7291332614165618e-4,Financial Services,2395
ULH,Universal Logistics Holdings Inc.,1.727327063720096e-4,Producer Durables,2032
RMTI,Rockwell Medical Inc.,1.7262232762389225e-4,Health Care,6224
TRNC,tronc Inc.,1.726022587605982e-4,Consumer Discretionary,2895
TAST,Carrols Restaurant Group Inc.,1.7231126024283425e-4,Consumer Discretionary,3945
CRMT,America's Car-Mart Inc.,1.7214067490483473e-4,Consumer Discretionary,1045
ITIC,Investors Title Company,1.718898141136589e-4,Financial Services,228
PRTY,Party City Holdco Inc.,1.7164898775413014e-4,Consumer Discretionary,3577
ADUS,Addus HomeCare Corporation,1.7149847127942466e-4,Health Care,1269
CIVI,Civitas Solutions Inc.,1.7039468379825113e-4,Health Care,2364
SMMF,Summit Financial Group Inc.,1.699130310791936e-4,Financial Services,1567
LMOS,Lumos Networks Corp.,1.6981268676272328e-4,Utilities,2411
CHUY,Chuy's Holdings Inc.,1.6963206699307669e-4,Consumer Discretionary,2062
CVTI,Covenant Transportation Group Inc. Class A,1.6885941575625523e-4,Producer Durables,1491
ZIXI,Zix Corporation,1.6851824508025615e-4,Technology,7981
CERS,Cerus Corporation,1.683476597422566e-4,Health Care,13557
HCCI,Heritage-Crystal Clean Inc.,1.6832759087896256e-4,Producer Durables,1994
ECOM,Channeladvisor Corporation,1.682473154257863e-4,Technology,3506
AHP,Ashford Hospitality Prime Inc.,1.679462824763753e-4,Financial Services,4195
FF,FutureFuel Corp.,1.6776566270672874e-4,Materials & Processing,2781
RETA,Reata Pharmaceuticals Inc. Class A,1.673442165775534e-4,Health Care,1284
CATO,Cato Corporation Class A,1.6696290817496618e-4,Consumer Discretionary,3266
PFBI,Premier Financial Bancorp Inc.,1.666317719306141e-4,Financial Services,2054
VLGEA,Village Super Market Inc. Class A,1.6658159977237896e-4,Consumer Staples,1723
RSO,Resource Capital Corp.,1.658089485355575e-4,Financial Services,3978
ASNA,Ascena Retail Group Inc.,1.6495602184555974e-4,Consumer Discretionary,22640
KEYW,KEYW Holding Corporation,1.6489581525567758e-4,Technology,5376
LNDC,Landec Corporation,1.642235083353264e-4,Materials & Processing,3188
JOUT,Johnson Outdoors Inc. Class A,1.635010292567401e-4,Consumer Discretionary,580
AMSWA,American Software Inc. Class A,1.6323009960227025e-4,Technology,3458
CARA,Cara Therapeutics Inc,1.6299930767438853e-4,Health Care,3186
BIOS,BioScrip Inc.,1.6264810256674242e-4,Health Care,15908
FOSL,Fossil Group Inc.,1.6172493485521546e-4,Consumer Discretionary,4998
BELFB,Bel Fuse Inc. Class B,1.6062114737404193e-4,Technology,1252
CLNE,Clean Energy Fuels Corp.,1.6047063089933645e-4,Energy,16963
BLMT,BSB Bancorp Inc.,1.6035021771957207e-4,Financial Services,1329
DRRX,DURECT Corporation,1.6021977010816064e-4,Health Care,21414
LCNB,LCNB Corp.,1.6014952908663141e-4,Financial Services,1975
CPSI,Computer Programs and Systems Inc.,1.5987859943216156e-4,Health Care,1365
IDT,IDT Corporation Class B,1.5925646467004556e-4,Utilities,3137
MLR,Miller Industries Inc.,1.5908587933204603e-4,Producer Durables,1435
AXAS,Abraxas Petroleum Corporation,1.5897550058392867e-4,Energy,21702
DFRG,Del Frisco's Restaurant Group Inc.,1.5860422661298848e-4,Consumer Discretionary,2802
ACNB,ACNB Corporation,1.5770112776475562e-4,Financial Services,1420
ASC,Ardmore Shipping Corp.,1.574502669735798e-4,Producer Durables,4491
VEC,Vectrus Inc,1.5736999152040355e-4,Producer Durables,1191
MBTF,MBT Financial Corp.,1.5630634176581816e-4,Financial Services,3729
GRBK,Green Brick Partners Inc.,1.561658597227597e-4,Energy,3957
PIR,Pier 1 Imports Inc.,1.5573437916193732e-4,Consumer Discretionary,9744
ZUMZ,Zumiez Inc.,1.555136216657026e-4,Consumer Discretionary,2275
MODN,Model N Inc.,1.5531293303276198e-4,Technology,2725
WINA,Winmark Corporation,1.5522262314793868e-4,Consumer Discretionary,292
LMNR,Limoneira Company,1.5506207224158617e-4,Consumer Staples,1727
BRS,Bristow Group Inc.,1.5502193451499802e-4,Producer Durables,4210
SN,Sanchez Energy Corporation,1.5483128031370443e-4,Energy,9235
DEPO,Depomed Inc.,1.547209015655871e-4,Health Care,7714
ARII,American Railcar Industries Inc.,1.5450014406935238e-4,Producer Durables,1016
TTPH,Tetraphase Pharmaceuticals Inc.,1.5436969645794097e-4,Health Care,5670
SCVL,Shoe Carnival Inc.,1.5404859464523594e-4,Consumer Discretionary,1897
PBPB,Potbelly Corp.,1.540385602135889e-4,Consumer Discretionary,3210
BBG,Bill Barrett Corporation,1.5383787158064824e-4,Energy,9486
CSLT,Castlight Health Inc. Class B,1.5357697635782542e-4,Health Care,8712
PZN,Pzena Investment Management Inc. Class A,1.5350673533629622e-4,Financial Services,3335
CVNA,Carvana Co. Class A,1.5339635658817886e-4,Consumer Discretionary,2795
TTS,Tile Shop Holdings Inc.,1.5314549579700305e-4,Consumer Discretionary,4682
GLDD,Great Lakes Dredge & Dock Corporation,1.5257353319312223e-4,Producer Durables,7490
